Title,Year,Rating,IMDB Score,Reelgood Rating Score,Available On,url_offset_value
Police Academy 2: Their First Assignment,1985,13+,5.8/10,62/100,+ Rent or Buy,7450
The Christmas Chronicles: Part Two,2020,7+,6.0/10,62/100,,7450
Pat Garrett & Billy the Kid,1973,18+,7.3/10,62/100,Rent or Buy,7450
Knick Knack,1989,all,7.5/10,62/100,+ Rent or Buy,7450
Harvest of Empire,2012,7+,7.6/10,62/100,Rent or Buy,7450
Dark Blue,2002,18+,6.6/10,62/100,+ Rent or Buy,7450
Poetry,2010,7+,7.8/10,62/100,+ Rent or Buy,7450
A Film with Me in It,2008,N/A,6.7/10,62/100,Rent or Buy,7450
Certified Copy,2010,N/A,7.3/10,62/100,+ Rent or Buy,7450
Abducted in Plain Sight,2018,all,6.8/10,62/100,+ Rent or Buy,7450
Ala Vaikunthapurramuloo,2020,13+,7.3/10,62/100,,7450
Rosewood,1997,18+,7.2/10,62/100,Rent or Buy,7450
House on Haunted Hill,1999,18+,5.6/10,62/100,+ Rent or Buy,7450
Dogtown and Z-Boys,2001,13+,7.7/10,62/100,Rent or Buy,7450
Feast,2014,all,8.2/10,62/100,Rent or Buy,7450
Hari Kondabolu: Warn Your Relatives,2018,N/A,6.4/10,62/100,,7450
China Seas,1935,N/A,6.9/10,62/100,Rent or Buy,7450
Crooklyn,1994,13+,7.0/10,62/100,+ Rent or Buy,7450
Jathi Ratnalu,2021,N/A,7.6/10,62/100,,7450
The Eagle,2011,13+,6.2/10,62/100,Rent or Buy,7450
Silent Running,1972,all,6.7/10,62/100,Rent or Buy,7450
The Importance of Being Earnest,2002,7+,6.8/10,62/100,+ Rent or Buy,7450
Monsieur Lazhar,2011,13+,7.5/10,62/100,+ Rent or Buy,7450
Andhaghaaram,2020,N/A,7.8/10,62/100,,7450
Hearts in Atlantis,2001,13+,6.9/10,62/100,Rent or Buy,7450
High Sierra,1941,N/A,7.5/10,62/100,+ Rent or Buy,7450
Aquarius,2016,N/A,7.5/10,62/100,+ Rent or Buy,7450
Urban Legend,1998,18+,5.6/10,62/100,Rent or Buy,7450
Shirley,2020,18+,6.2/10,62/100,+ Rent or Buy,7450
Pass Over,2018,N/A,5.7/10,62/100,,7450
45 Years,2015,18+,7.1/10,62/100,+ Rent or Buy,7450
Polytechnique,2009,N/A,7.2/10,62/100,+ Rent or Buy,7450
Rebel in the Rye,2017,13+,6.7/10,62/100,+ Rent or Buy,7450
The 51st State,2001,18+,6.3/10,62/100,+ Rent or Buy,7450
Samurai III: Duel at Ganryu Island,1956,N/A,7.6/10,62/100,+ Rent or Buy,7450
2 Days in Paris,2007,18+,6.8/10,62/100,+ Rent or Buy,7450
Playing by Heart,1998,18+,7.0/10,62/100,+ Rent or Buy,7450
Next Friday,2000,18+,6.2/10,62/100,Rent or Buy,7450
Quick Change,1990,18+,6.8/10,62/100,Rent or Buy,7450
The Queen of Versailles,2012,7+,7.1/10,62/100,dox+ Rent or Buy,7450
The Mad Adventures of Rabbi Jacob,1973,all,7.4/10,62/100,+ Rent or Buy,7450
Xtreme,2021,18+,5.7/10,62/100,,7450
Dead Again,1991,18+,6.9/10,62/100,+ Rent or Buy,7450
Life During Wartime,2009,18+,6.4/10,62/100,+ Rent or Buy,7450
Convoy,1978,7+,6.3/10,62/100,+ Rent or Buy,7500
Rumor Has It...,2005,13+,5.5/10,62/100,+ Rent or Buy,7500
Riphagen The Untouchable,2016,N/A,7.1/10,62/100,+ Rent or Buy,7500
The Cobbler,2014,13+,5.8/10,62/100,+ Rent or Buy,7500
The Blackcoat's Daughter,2017,18+,5.9/10,62/100,+ Rent or Buy,7500
Honeysuckle Rose,1980,7+,6.3/10,62/100,+ Rent or Buy,7500
Make Mine Music,1946,N/A,6.3/10,62/100,Rent or Buy,7500
The Captain's Paradise,1953,N/A,6.9/10,62/100,,7500
Tulip Fever,2017,18+,6.2/10,62/100,+ Rent or Buy,7500
The Beast of War,1988,18+,7.3/10,62/100,+ Rent or Buy,7500
Zoolander 2,2016,13+,4.7/10,62/100,+ Rent or Buy,7500
The Castle,1997,18+,7.7/10,62/100,Rent or Buy,7500
The Replacement Killers,1998,18+,6.2/10,62/100,+ Rent or Buy,7500
Beach Rats,2017,18+,6.4/10,62/100,+ Rent or Buy,7500
Spiral,2019,18+,5.5/10,62/100,+ Rent or Buy,7500
Silver Streak,1976,7+,6.9/10,62/100,Rent or Buy,7500
The Quiet,2005,18+,6.2/10,62/100,+ Rent or Buy,7500
Nightjohn,1996,13+,6.8/10,62/100,,7500
Then Came You,2019,13+,7.0/10,62/100,+ Rent or Buy,7500
The Birth of a Nation,2016,18+,6.4/10,62/100,Rent or Buy,7500
Hope and Glory,1987,13+,7.3/10,62/100,Rent or Buy,7500
First Knight,1995,13+,6.0/10,62/100,+ Rent or Buy,7500
Your Sister's Sister,2011,18+,6.7/10,62/100,+ Rent or Buy,7500
The Limehouse Golem,2016,N/A,6.3/10,62/100,+ Rent or Buy,7500
The Hollars,2016,13+,6.6/10,62/100,+ Rent or Buy,7500
The Wind,2019,18+,5.6/10,62/100,+ Rent or Buy,7500
All This Panic,2017,16+,6.8/10,62/100,+ Rent or Buy,7500
The Burning,1981,18+,6.4/10,62/100,+ Rent or Buy,7500
District 13: Ultimatum,2009,18+,6.5/10,62/100,warr+ Rent or Buy,7500
The Miracle Worker,1962,13+,8.1/10,62/100,Rent or Buy,7500
When the Wind Blows,1986,N/A,7.7/10,62/100,+ Rent or Buy,7500
Gringo,2018,18+,6.1/10,62/100,+ Rent or Buy,7500
Like Water for Chocolate,1992,18+,7.1/10,62/100,+ Rent or Buy,7500
Timeline,2003,13+,5.6/10,62/100,+ Rent or Buy,7500
Spiral,2007,13+,6.4/10,62/100,Rent or Buy,7500
Just Friends,2018,N/A,7.1/10,62/100,+ Rent or Buy,7500
Confessions of a Shopaholic,2009,7+,5.9/10,62/100,Rent or Buy,7500
Noises Off...,1992,13+,7.5/10,62/100,+ Rent or Buy,7500
Dragon,2011,18+,7.1/10,62/100,+ Rent or Buy,7500
The Most Dangerous Game,1932,13+,7.1/10,62/100,+ Rent or Buy,7500
Kevin Hart: Irresponsible,2019,18+,6.5/10,62/100,,7500
Cheaper by the Dozen 2,2005,7+,5.5/10,62/100,+ Rent or Buy,7500
6 Souls,2010,18+,6.1/10,62/100,+ Rent or Buy,7500
The Valley of Gwangi,1969,all,6.3/10,62/100,Rent or Buy,7500
The Tall Man,2012,18+,5.9/10,62/100,+ Rent or Buy,7500
Beyond Borders,2003,18+,6.5/10,62/100,Rent or Buy,7500
Domino,2005,18+,5.9/10,62/100,+ Rent or Buy,7500
Dragonslayer,1981,7+,6.7/10,62/100,+ Rent or Buy,7500
Hunter Hunter,2020,N/A,6.4/10,62/100,Rent or Buy,7500
Beanpole,2019,N/A,7.1/10,62/100,+ Rent or Buy,7500
Lock Up,1989,18+,6.4/10,62/100,Rent or Buy,7550
Bottle Shock,2008,13+,6.8/10,62/100,+ Rent or Buy,7550
Videoman,2018,N/A,5.9/10,62/100,Rent or Buy,7550
The Man Who Knew Too Much,1934,N/A,6.8/10,62/100,+ Rent or Buy,7550
Battle for Sevastopol,2015,N/A,7.1/10,62/100,xive+ Rent or Buy,7550
Hell House LLC,2015,18+,6.4/10,62/100,scre+ Rent or Buy,7550
Bombay Beach,2011,N/A,7.1/10,62/100,Rent or Buy,7550
Tideland,2005,18+,6.5/10,62/100,cont+ Rent or Buy,7550
These Amazing Shadows,2011,N/A,7.6/10,62/100,Rent or Buy,7550
Finding 'Ohana,2021,7+,6.1/10,62/100,,7550
The Green Inferno,2015,18+,5.3/10,62/100,+ Rent or Buy,7550
The Pagemaster,1994,all,6.1/10,62/100,Rent or Buy,7550
Tales from the Crypt: Demon Knight,1995,18+,6.7/10,62/100,+ Rent or Buy,7550
Second Best,1994,13+,6.9/10,62/100,Rent or Buy,7550
Don,2006,13+,7.2/10,62/100,+ Rent or Buy,7550
Rookie of the Year,1993,7+,6.1/10,62/100,+ Rent or Buy,7550
Mortdecai,2015,18+,5.5/10,62/100,+Rent or Buy,7550
Beyond the Lights,2014,13+,6.9/10,62/100,+ Rent or Buy,7550
Hamburger Hill,1987,18+,6.7/10,62/100,+ Rent or Buy,7550
Oscar and Lucinda,1997,18+,6.6/10,62/100,Rent or Buy,7550
Futurama: Into the Wild Green Yonder,2009,13+,7.3/10,62/100,Rent or Buy,7550
A Chinese Ghost Story,1987,N/A,7.5/10,62/100,+ Rent or Buy,7550
Holiday in the Wild,2019,7+,6.1/10,62/100,,7550
Cooties,2014,18+,5.7/10,62/100,+ Rent or Buy,7550
On the Road,2012,18+,6.1/10,62/100,+ Rent or Buy,7550
Sea of Love,1989,18+,6.8/10,62/100,Rent or Buy,7550
I Spy,2002,13+,5.4/10,62/100,+ Rent or Buy,7550
Less than Zero,1987,18+,6.4/10,62/100,,7550
#Alive,2020,N/A,6.3/10,62/100,,7550
Fisherman’s Friends,2019,13+,7.0/10,62/100,+ Rent or Buy,7550
Nail Bomber: Manhunt,2021,18+,6.3/10,62/100,,7550
Deliver Us from Evil,2006,18+,7.9/10,62/100,+ Rent or Buy,7550
Marshland,2014,18+,7.3/10,62/100,Rent or Buy,7550
Michael,1996,7+,5.7/10,62/100,+ Rent or Buy,7550
Be Cool,2005,13+,5.6/10,62/100,+ Rent or Buy,7550
Winged Migration,2001,all,8.0/10,62/100,+ Rent or Buy,7550
Sweet Bean,2015,N/A,7.4/10,62/100,+ Rent or Buy,7550
Anvil! The Story of Anvil,2008,N/A,7.9/10,62/100,+ Rent or Buy,7550
Malcolm & Marie,2021,18+,6.7/10,62/100,,7550
Pinky,1949,N/A,7.2/10,62/100,Rent or Buy,7550
Thanks for Sharing,2013,18+,6.4/10,62/100,+ Rent or Buy,7550
Mine,2016,N/A,5.9/10,62/100,+ Rent or Buy,7550
The Little Foxes,1941,N/A,8.0/10,62/100,+ Rent or Buy,7550
The Tribe,2014,N/A,7.0/10,62/100,+ Rent or Buy,7550
The Wackness,2008,18+,7.0/10,62/100,+ Rent or Buy,7550
The Pawnbroker,1965,N/A,7.7/10,62/100,+ Rent or Buy,7550
Stefan Zweig: Farewell to Europe,2016,N/A,6.8/10,62/100,+ Rent or Buy,7550
Mary Shelley's Frankenstein,1994,18+,6.4/10,62/100,Rent or Buy,7550
Nightwatch,1994,18+,7.3/10,62/100,Rent or Buy,7550
Critters,1986,13+,6.1/10,62/100,+ Rent or Buy,7550
Tomorrow,1972,7+,7.6/10,62/100,,7600
The Fabulous Baker Boys,1989,18+,6.9/10,62/100,+ Rent or Buy,7600
Retribution,2015,18+,6.6/10,62/100,+ Rent or Buy,7600
Ondine,2009,13+,6.8/10,62/100,+ Rent or Buy,7600
Dreamscape,1984,13+,6.3/10,62/100,+ Rent or Buy,7600
Everything Must Go,2011,18+,6.4/10,62/100,+ Rent or Buy,7600
The Beguiled,1971,18+,7.2/10,62/100,+ Rent or Buy,7600
Heartless,2009,18+,6.0/10,62/100,Rent or Buy,7600
Mahanagar,1963,N/A,8.3/10,62/100,,7600
Microcosmos,1996,all,7.9/10,62/100,+ Rent or Buy,7600
An Episode in the Life of an Iron Picker,2013,N/A,6.8/10,62/100,Rent or Buy,7600
Gorillas in the Mist,1988,13+,7.0/10,62/100,Rent or Buy,7600
Code 8,2016,N/A,7.4/10,62/100,,7600
Music Box,1989,13+,7.4/10,62/100,Rent or Buy,7600
Dog Pound,2010,N/A,7.0/10,62/100,+ Rent or Buy,7600
As I AM: the Life and Times of DJ AM,2015,18+,7.0/10,62/100,Rent or Buy,7600
Message in a Bottle,1999,13+,6.2/10,62/100,+ Rent or Buy,7600
Pompeii,2014,13+,5.5/10,62/100,Rent or Buy,7600
The Charge of the Light Brigade,1936,N/A,7.1/10,62/100,Rent or Buy,7600
The Ghost Ship,1943,N/A,6.7/10,62/100,Rent or Buy,7600
Metropolitan,1990,13+,7.4/10,62/100,,7600
Black Sabbath,1963,N/A,7.1/10,62/100,+ Rent or Buy,7600
10 Years,2012,13+,6.1/10,62/100,+ Rent or Buy,7600
The Karate Kid Part III,1989,7+,5.3/10,62/100,+ Rent or Buy,7600
Hitman,2007,18+,6.3/10,62/100,+ Rent or Buy,7600
The American Friend,1977,N/A,7.4/10,62/100,+ Rent or Buy,7600
All Star Superman,2011,7+,6.9/10,62/100,+ Rent or Buy,7600
The Catcher Was a Spy,2018,18+,6.2/10,62/100,+ Rent or Buy,7600
Peggy Sue Got Married,1986,13+,6.4/10,62/100,+ Rent or Buy,7600
Planet 51,2009,7+,6.0/10,62/100,+ Rent or Buy,7600
Son of Flubber,1963,all,6.1/10,62/100,Rent or Buy,7600
Quest for Fire,1981,18+,7.3/10,62/100,Rent or Buy,7600
Meatballs,1979,7+,6.2/10,62/100,+ Rent or Buy,7600
Smurfs: The Lost Village,2017,7+,6.0/10,62/100,+ Rent or Buy,7600
The Final,2010,18+,5.4/10,62/100,+ Rent or Buy,7600
Evita,1996,13+,6.3/10,62/100,+ Rent or Buy,7600
Divorce American Style,1967,N/A,6.3/10,62/100,Rent or Buy,7600
Kim Possible,2019,7+,3.7/10,62/100,+ Rent or Buy,7600
Friday the 13th Part III,1982,18+,5.7/10,62/100,+ Rent or Buy,7600
My Best Friend's Girl,2008,18+,5.9/10,62/100,+ Rent or Buy,7600
Bomb It,2007,N/A,7.3/10,62/100,Rent or Buy,7600
Days and Clouds,2007,N/A,6.9/10,62/100,+ Rent or Buy,7600
Undine,2020,N/A,6.5/10,62/100,Rent or Buy,7600
Pelé: Birth of a Legend,2016,7+,7.2/10,62/100,Rent or Buy,7600
"Waiting for ""Superman""",2010,7+,7.5/10,62/100,+ Rent or Buy,7600
Reversal of Fortune,1990,18+,7.2/10,62/100,+ Rent or Buy,7600
A Bad Moms Christmas,2017,18+,5.6/10,62/100,Rent or Buy,7600
Class,1983,18+,6.0/10,62/100,+ Rent or Buy,7600
This Is Everything: Gigi Gorgeous,2017,N/A,6.3/10,62/100,+ Rent or Buy,7600
Penguin Bloom,2021,N/A,6.8/10,62/100,,7600
Husbands and Wives,1992,18+,7.5/10,62/100,Rent or Buy,7650
Rust Creek,2019,18+,5.9/10,62/100,+ Rent or Buy,7650
Miss Pettigrew Lives for a Day,2008,13+,7.1/10,62/100,Rent or Buy,7650
Better Luck Tomorrow,2002,18+,7.0/10,62/100,+ Rent or Buy,7650
We Are the Night,2010,N/A,6.2/10,62/100,Rent or Buy,7650
Saboteur,1942,7+,7.2/10,62/100,Rent or Buy,7650
London,2005,18+,6.5/10,62/100,+ Rent or Buy,7650
Revolution OS,2001,N/A,7.3/10,62/100,Rent or Buy,7650
The Prince & Me,2004,7+,5.9/10,62/100,+ Rent or Buy,7650
Queen - Live at Wembley Stadium,1986,N/A,9.1/10,62/100,+ Rent or Buy,7650
In the Land of Women,2007,13+,6.4/10,62/100,+ Rent or Buy,7650
Clown,2014,18+,5.7/10,62/100,+ Rent or Buy,7650
Judd Apatow: The Return,2017,16+,6.2/10,62/100,,7650
The Last Exorcism,2010,13+,5.7/10,62/100,+ Rent or Buy,7650
Planet B-Boy,2008,N/A,7.7/10,62/100,Rent or Buy,7650
With Every Heartbeat,2011,N/A,6.8/10,62/100,+ Rent or Buy,7650
A Soldier's Story,1984,7+,7.2/10,62/100,+ Rent or Buy,7650
Life of the Party,2018,13+,5.6/10,62/100,Rent or Buy,7650
Dear Zindagi,2016,13+,7.5/10,62/100,+ Rent or Buy,7650
Monsoon Wedding,2001,18+,7.4/10,62/100,Rent or Buy,7650
Closet Monster,2016,N/A,7.0/10,62/100,+ Rent or Buy,7650
Mind Game,2004,18+,7.8/10,62/100,+ Rent or Buy,7650
Austenland,2013,13+,6.3/10,62/100,+ Rent or Buy,7650
Parmanu: The Story of Pokhran,2018,N/A,7.6/10,62/100,,7650
The Plague Dogs,1982,13+,7.8/10,62/100,+ Rent or Buy,7650
Karwaan,2018,N/A,7.6/10,62/100,,7650
Father of the Bride Part II,1995,7+,6.1/10,62/100,Rent or Buy,7650
The Power,2021,N/A,5.6/10,62/100,,7650
Om Shanti Om,2007,7+,6.7/10,62/100,+ Rent or Buy,7650
Tales from the Crypt,1972,7+,6.9/10,62/100,,7650
Evil Under the Sun,1982,7+,7.1/10,62/100,+ Rent or Buy,7650
Lo and Behold: Reveries of the Connected World,2016,13+,7.0/10,62/100,dox+ Rent or Buy,7650
Mean Creek,2004,18+,7.2/10,62/100,+ Rent or Buy,7650
High School Musical 2,2007,all,5.1/10,62/100,+ Rent or Buy,7650
The Damned United,2009,18+,7.5/10,62/100,Rent or Buy,7650
Jeepers Creepers 2,2003,18+,5.6/10,62/100,+ Rent or Buy,7650
Wake Up Sid,2009,N/A,7.6/10,62/100,+ Rent or Buy,7650
American Pie Presents: The Naked Mile,2006,18+,5.1/10,62/100,+ Rent or Buy,7650
American Pie Presents: Beta House,2007,18+,5.3/10,62/100,+ Rent or Buy,7650
Love Happens,2009,13+,5.7/10,62/100,+ Rent or Buy,7650
The Nutty Professor,1963,N/A,6.7/10,62/100,+ Rent or Buy,7650
Vada Chennai,2018,N/A,8.5/10,62/100,+ Rent or Buy,7650
The Isle,2000,N/A,7.0/10,62/100,,7650
Land of the Pharaohs,1955,7+,6.6/10,62/100,Rent or Buy,7650
13,2010,18+,6.1/10,62/100,+ Rent or Buy,7650
Early Man,2018,7+,6.1/10,62/100,+ Rent or Buy,7650
Together Together,2021,18+,6.5/10,62/100,Rent or Buy,7650
The Collini Case,2019,N/A,7.2/10,62/100,+ Rent or Buy,7650
The Harvest,2013,N/A,6.1/10,62/100,Rent or Buy,7650
Kiss of the Dragon,2001,18+,6.6/10,62/100,Rent or Buy,7650
Puncture,2011,18+,6.8/10,62/100,+ Rent or Buy,7700
Crisis,2021,18+,6.1/10,62/100,+ Rent or Buy,7700
Destination Wedding,2018,18+,6.0/10,62/100,+ Rent or Buy,7700
The Sarnos: A Life in Dirty Movies,2013,N/A,6.6/10,62/100,+ Rent or Buy,7700
Nana,2005,N/A,7.1/10,62/100,Rent or Buy,7700
Things Heard & Seen,2021,18+,5.3/10,62/100,,7700
The Invisible Guardian,2017,16+,6.4/10,62/100,,7700
Steamboat Willie,1928,all,7.6/10,62/100,,7700
Faust,2011,N/A,6.6/10,62/100,+ Rent or Buy,7700
The Young Offenders,2016,N/A,7.1/10,62/100,Rent or Buy,7700
Trees Lounge,1996,18+,7.1/10,62/100,+ Rent or Buy,7700
Unicorn Store,2017,N/A,5.5/10,62/100,,7700
Miss You Already,2015,13+,6.8/10,62/100,+ Rent or Buy,7700
The Professional,1981,18+,7.5/10,62/100,+ Rent or Buy,7700
Scooby-Doo 2: Monsters Unleashed,2004,7+,5.1/10,62/100,+ Rent or Buy,7700
Who Would You Take to a Deserted Island?,2019,N/A,5.3/10,62/100,,7700
Police Story 4: First Strike,1996,13+,6.6/10,62/100,+ Rent or Buy,7700
Deathgasm,2015,N/A,6.3/10,62/100,+ Rent or Buy,7700
The Captive,2014,18+,5.9/10,62/100,+ Rent or Buy,7700
The Misfits,1961,N/A,7.2/10,62/100,Rent or Buy,7700
My Scientology Movie,2016,N/A,6.7/10,62/100,dox+ Rent or Buy,7700
Hail Satan?,2019,18+,7.3/10,62/100,+ Rent or Buy,7700
The Accidental Tourist,1988,7+,6.8/10,62/100,+ Rent or Buy,7700
California Split,1974,18+,7.2/10,62/100,+ Rent or Buy,7700
The Art of Getting By,2011,13+,6.6/10,62/100,Rent or Buy,7700
Leroy & Stitch,2006,all,6.2/10,62/100,+ Rent or Buy,7700
At Play in the Fields of the Lord,1991,18+,6.8/10,62/100,Rent or Buy,7700
A Long Way Down,2014,18+,6.4/10,62/100,+ Rent or Buy,7700
Revenge,1990,18+,6.2/10,62/100,+ Rent or Buy,7700
Amazing Grace,2006,7+,7.4/10,62/100,Rent or Buy,7700
Tequila Sunrise,1988,18+,6.1/10,62/100,+ Rent or Buy,7700
Summer Rental,1985,7+,6.3/10,62/100,+ Rent or Buy,7700
Don’t Stop Believin’: Everyman’s Journey,2013,18+,7.0/10,62/100,Rent or Buy,7700
Phase IV,1974,7+,6.5/10,62/100,+ Rent or Buy,7700
Employee of the Month,2006,13+,5.5/10,62/100,+ Rent or Buy,7700
Fat Kid Rules The World,2012,18+,6.5/10,62/100,Rent or Buy,7700
A New Leaf,1971,all,7.4/10,62/100,+ Rent or Buy,7700
Cujo,1983,18+,6.1/10,62/100,Rent or Buy,7700
31,2016,18+,5.1/10,62/100,+ Rent or Buy,7700
Noise,2007,N/A,6.2/10,62/100,+ Rent or Buy,7700
Ju-on: The Grudge,2002,18+,6.7/10,62/100,Rent or Buy,7700
The Princess Switch,2018,7+,6.1/10,62/100,,7700
Wendy and Lucy,2008,18+,7.1/10,62/100,+ Rent or Buy,7700
Hope Springs,2012,13+,6.3/10,62/100,+ Rent or Buy,7700
Mr. Destiny,1990,13+,6.4/10,62/100,Rent or Buy,7700
La Llorona,2020,N/A,6.6/10,62/100,+ Rent or Buy,7700
Queen Mimi,2016,7+,7.2/10,62/100,Rent or Buy,7700
Killing Me Softly,2002,18+,5.5/10,62/100,+ Rent or Buy,7700
Operation Odessa,2018,18+,7.7/10,62/100,Rent or Buy,7700
Red Tails,2012,13+,5.9/10,62/100,+ Rent or Buy,7700
Ruby & Quentin,2003,N/A,7.1/10,62/100,Rent or Buy,7750
The Tobacconist,2018,N/A,6.4/10,62/100,,7750
The Man They Could Not Hang,1939,N/A,6.9/10,62/100,Rent or Buy,7750
Internal Affairs,1990,18+,6.5/10,62/100,+ Rent or Buy,7750
Sweetheart,2019,13+,5.8/10,62/100,+ Rent or Buy,7750
Cave of Forgotten Dreams,2010,all,7.4/10,62/100,Rent or Buy,7750
All the King's Men,1949,N/A,7.5/10,62/100,Rent or Buy,7750
Gun Crazy,1950,N/A,7.6/10,62/100,Rent or Buy,7750
Nine 1/2 Weeks,1986,18+,6.0/10,62/100,+ Rent or Buy,7750
Lionheart,1990,18+,6.2/10,62/100,+ Rent or Buy,7750
Maniac,2012,N/A,6.1/10,62/100,Rent or Buy,7750
El Angel,2018,N/A,7.0/10,62/100,+ Rent or Buy,7750
Cassandra's Dream,2007,13+,6.7/10,62/100,+ Rent or Buy,7750
Death of a Salesman,1985,7+,7.3/10,62/100,+ Rent or Buy,7750
The Jewel of the Nile,1985,7+,6.1/10,62/100,Rent or Buy,7750
Paid in Full,2002,18+,7.1/10,62/100,Rent or Buy,7750
Used Cars,1980,18+,6.8/10,62/100,Rent or Buy,7750
The Forgotten,2004,13+,5.8/10,62/100,+ Rent or Buy,7750
Iris,2001,18+,7.0/10,62/100,+ Rent or Buy,7750
Tigerland,2000,18+,7.0/10,62/100,Rent or Buy,7750
White Fang,1991,7+,6.7/10,62/100,+ Rent or Buy,7750
The Tuxedo,2002,13+,5.4/10,62/100,+ Rent or Buy,7750
Creep,2004,18+,5.6/10,62/100,,7750
Bill Frisell: A Portrait,2017,18+,7.2/10,62/100,,7750
Brexit: The Uncivil War,2019,16+,7.0/10,62/100,,7750
Mulan II,2004,all,5.7/10,62/100,+ Rent or Buy,7750
The Little Girl Who Lives Down the Lane,1976,7+,7.0/10,62/100,+ Rent or Buy,7750
The Bad Seed,1956,N/A,7.5/10,62/100,Rent or Buy,7750
Magic,1978,18+,6.8/10,62/100,+ Rent or Buy,7750
The Bookshop,2017,7+,6.5/10,62/100,+ Rent or Buy,7750
Route Irish,2011,N/A,6.4/10,62/100,Rent or Buy,7750
Journey to the West: Conquering the Demons,2013,13+,6.8/10,62/100,warr+ Rent or Buy,7750
The Beautiful Person,2008,N/A,6.7/10,62/100,Rent or Buy,7750
Point of No Return,1993,18+,6.1/10,62/100,+ Rent or Buy,7750
The Myth of the American Sleepover,2011,N/A,6.3/10,62/100,Rent or Buy,7750
Fresh,1994,18+,7.6/10,62/100,+ Rent or Buy,7750
Troop Zero,2019,7+,6.9/10,62/100,,7750
Legion,2010,18+,5.3/10,62/100,Rent or Buy,7750
Tinker Bell and the Great Fairy Rescue,2010,all,6.9/10,62/100,+ Rent or Buy,7750
Plus One,2019,N/A,6.6/10,62/100,+ Rent or Buy,7750
Barbie as The Princess & the Pauper,2004,all,6.9/10,62/100,Rent or Buy,7750
Bert Kreischer: Secret Time,2018,18+,7.4/10,62/100,,7750
The Human Voice,2020,18+,6.9/10,62/100,,7750
Doc Hollywood,1991,13+,6.2/10,62/100,+ Rent or Buy,7750
Defendor,2009,18+,6.8/10,62/100,+ Rent or Buy,7750
The Beast,1975,18+,5.7/10,62/100,Rent or Buy,7750
The Climb,2017,N/A,6.9/10,62/100,+ Rent or Buy,7750
The Final Destination,2009,18+,5.2/10,62/100,Rent or Buy,7750
Don't Let Go,2019,18+,6.3/10,62/100,+ Rent or Buy,7750
The Endless Summer,1966,7+,7.7/10,62/100,contdocu+ Rent or Buy,7750
Lone Wolf and Cub: Sword of Vengeance,1972,N/A,7.8/10,62/100,+ Rent or Buy,7800
Caterpillar,2010,N/A,6.7/10,62/100,+ Rent or Buy,7800
Tour de Pharmacy,2017,18+,7.1/10,62/100,+ Rent or Buy,7800
Shepherds and Butchers,2017,18+,6.8/10,62/100,,7800
Bob le Flambeur,1956,7+,7.7/10,62/100,+ Rent or Buy,7800
Taxi Blues,1990,N/A,7.4/10,62/100,,7800
Bugsy,1991,18+,6.8/10,62/100,+ Rent or Buy,7800
Cabin Fever,2003,18+,5.6/10,62/100,+ Rent or Buy,7800
Fearless,1993,18+,7.1/10,62/100,Rent or Buy,7800
MacGruber,2010,18+,5.5/10,62/100,Rent or Buy,7800
Catching the Sun,2015,N/A,6.7/10,62/100,Rent or Buy,7800
Jim Jefferies: Bare,2014,18+,8.1/10,62/100,+ Rent or Buy,7800
The Friends of Eddie Coyle,1973,18+,7.5/10,62/100,+ Rent or Buy,7800
Kippur,2000,N/A,6.3/10,62/100,,7800
Other People,2016,N/A,6.8/10,62/100,+ Rent or Buy,7800
Love in the Afternoon,1972,18+,7.7/10,62/100,+ Rent or Buy,7800
The Hot Chick,2002,13+,5.5/10,62/100,Rent or Buy,7800
It's Alive,1974,7+,5.8/10,62/100,Rent or Buy,7800
Paper Lives,2021,N/A,6.7/10,62/100,,7800
The Tree of Blood,2018,18+,6.4/10,62/100,,7800
Aniara,2019,18+,6.2/10,62/100,+ Rent or Buy,7800
The Sugarland Express,1974,7+,6.8/10,62/100,+ Rent or Buy,7800
The Best Man Holiday,2013,18+,6.7/10,62/100,Rent or Buy,7800
We Are Still Here,2015,N/A,5.7/10,62/100,+ Rent or Buy,7800
Splice,2009,18+,5.7/10,62/100,Rent or Buy,7800
Cinema Bandi,2021,all,8.1/10,62/100,,7800
Red Planet,2000,13+,5.7/10,62/100,+ Rent or Buy,7800
Palo Alto,2014,18+,6.2/10,62/100,+ Rent or Buy,7800
Night School,2018,13+,5.6/10,62/100,+ Rent or Buy,7800
Last Holiday,2006,13+,6.5/10,62/100,+ Rent or Buy,7800
Drillbit Taylor,2008,13+,5.7/10,62/100,+ Rent or Buy,7800
The House at the End of Time,2013,N/A,6.8/10,62/100,+ Rent or Buy,7800
Amu,2005,N/A,7.3/10,62/100,Rent or Buy,7800
Rad,1986,7+,6.9/10,62/100,+ Rent or Buy,7800
Brian Banks,2019,13+,7.2/10,62/100,+ Rent or Buy,7800
White Lies,2013,N/A,6.9/10,62/100,+ Rent or Buy,7800
Spy Kids 2: The Island of Lost Dreams,2002,7+,5.2/10,62/100,+ Rent or Buy,7800
Tigers Are Not Afraid,2017,N/A,7.0/10,62/100,+ Rent or Buy,7800
40 Days and 40 Nights,2002,18+,5.6/10,62/100,+ Rent or Buy,7800
Paisan,1946,N/A,7.7/10,62/100,film,7800
Hounds of Love,2016,N/A,6.5/10,62/100,+ Rent or Buy,7800
