,,Title,,Year,Rating,,,Available On,,
1,,Jack,,1996,13+,5.8/10,63/100,+ Rent or Buy,,Want To SeeSeen
2,,The Woman,,2011,18+,6.0/10,63/100,+ Rent or Buy,,Want To SeeSeen
3,,The Golden Child,,1986,13+,6.0/10,63/100,Rent or Buy,,Want To SeeSeen
4,,Mr. Jones,,2019,N/A,6.9/10,63/100,+ Rent or Buy,,Want To SeeSeen
5,,Dragon Ball Z: Wrath of the Dragon,,1995,7+,7.5/10,63/100,Rent or Buy,,Want To SeeSeen
6,,In Harm's Way,,1965,N/A,7.3/10,63/100,+ Rent or Buy,,Want To SeeSeen
7,,The Isle,,2000,N/A,7.0/10,63/100,,,Want To SeeSeen
8,,Innocence Unprotected,,1968,N/A,7.2/10,63/100,,,Want To SeeSeen
9,,Infinity Chamber,,2016,N/A,6.3/10,63/100,+ Rent or Buy,,Want To SeeSeen
10,,Cat People,,1942,N/A,7.3/10,63/100,Rent or Buy,,Want To SeeSeen
11,,The Devil's Own,,1997,18+,6.2/10,63/100,+ Rent or Buy,,Want To SeeSeen
12,,In a Better World,,2010,18+,7.6/10,63/100,Rent or Buy,,Want To SeeSeen
13,,Rubber,,2010,18+,5.8/10,63/100,+ Rent or Buy,,Want To SeeSeen
14,,Faces Places,,2017,7+,7.9/10,63/100,+ Rent or Buy,,Want To SeeSeen
15,,Batman: Gotham by Gaslight,,2018,18+,6.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
16,,How to Lose Friends & Alienate People,,2008,18+,6.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
17,,Mommie Dearest,,1981,7+,6.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
18,,Blindsight,,2006,7+,7.2/10,63/100,,,Want To SeeSeen
19,,The Silence,,1963,18+,7.9/10,63/100,+ Rent or Buy,,Want To SeeSeen
20,,First Name: Carmen,,1983,18+,6.5/10,63/100,,,Want To SeeSeen
21,,A Bad Moms Christmas,,2017,18+,5.6/10,63/100,Rent or Buy,,Want To SeeSeen
22,,Charlie's Angels: Full Throttle,,2003,13+,4.9/10,63/100,+ Rent or Buy,,Want To SeeSeen
23,,Open Grave,,2013,18+,6.2/10,63/100,+ Rent or Buy,,Want To SeeSeen
24,,The Quake,,2018,13+,6.2/10,63/100,+ Rent or Buy,,Want To SeeSeen
25,,Laggies,,2014,18+,6.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
26,,Things Heard & Seen,,2021,18+,5.3/10,63/100,,,Want To SeeSeen
27,,Tillie's Punctured Romance,,1914,N/A,6.3/10,63/100,,,Want To SeeSeen
28,,Steamboy,,2004,13+,6.9/10,63/100,Rent or Buy,,Want To SeeSeen
29,,Birds of Passage,,2018,N/A,7.5/10,63/100,+ Rent or Buy,,Want To SeeSeen
30,,Lake Placid,,1999,18+,5.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
31,,Notorious,,2009,18+,6.7/10,63/100,Rent or Buy,,Want To SeeSeen
32,,Gay Purr-ee,,1962,all,6.8/10,63/100,Rent or Buy,,Want To SeeSeen
33,,The Mysterious Lady,,1928,N/A,7.2/10,63/100,Rent or Buy,,Want To SeeSeen
34,,Flyboys,,2006,13+,6.5/10,63/100,+ Rent or Buy,,Want To SeeSeen
35,,A Nightmare on Elm Street,,2010,18+,5.2/10,63/100,+ Rent or Buy,,Want To SeeSeen
36,,Lou,,2017,all,7.8/10,63/100,+ Rent or Buy,,Want To SeeSeen
37,,45 Years,,2015,18+,7.1/10,63/100,+ Rent or Buy,,Want To SeeSeen
38,,Bunny and the Bull,,2009,N/A,6.7/10,63/100,Rent or Buy,,Want To SeeSeen
39,,A Very Murray Christmas,,2015,18+,5.5/10,63/100,,,Want To SeeSeen
40,,47 Meters Down,,2017,13+,5.7/10,63/100,Rent or Buy,,Want To SeeSeen
41,,Take This Waltz,,2011,18+,6.6/10,63/100,+ Rent or Buy,,Want To SeeSeen
42,,Hannah Gadsby: Douglas,,2020,18+,7.9/10,63/100,,,Want To SeeSeen
43,,People Like Us,,2012,13+,7.1/10,63/100,+ Rent or Buy,,Want To SeeSeen
44,,Inkheart,,2008,7+,6.1/10,63/100,+ Rent or Buy,,Want To SeeSeen
45,,"Sorry, Wrong Number",,1948,N/A,7.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
46,,Night of the Creeps,,1986,18+,6.8/10,63/100,Rent or Buy,,Want To SeeSeen
47,,Front of the Class,,2008,7+,8.1/10,63/100,+ Rent or Buy,,Want To SeeSeen
48,,A Hard Day,,2014,13+,7.2/10,63/100,+ Rent or Buy,,Want To SeeSeen
49,,Caterpillar,,2010,N/A,6.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
0,,Abducted in Plain Sight,,2018,all,6.8/10,63/100,+ Rent or Buy,,Want To SeeSeen
1,,Those Who Wish Me Dead,,2021,18+,6.0/10,63/100,,,Want To SeeSeen
2,,The Valley of Gwangi,,1969,all,6.3/10,63/100,Rent or Buy,,Want To SeeSeen
3,,The Second Best Exotic Marigold Hotel,,2015,7+,6.6/10,63/100,Rent or Buy,,Want To SeeSeen
4,,Malice,,1993,18+,6.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
5,,Old Yeller,,1957,all,7.3/10,63/100,+ Rent or Buy,,Want To SeeSeen
6,,Certified Copy,,2010,N/A,7.3/10,63/100,+ Rent or Buy,,Want To SeeSeen
7,,The Happiest Millionaire,,1967,all,6.7/10,63/100,Rent or Buy,,Want To SeeSeen
8,,Nothing to Lose,,1997,18+,6.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
9,,Wrong Turn,,2021,18+,5.4/10,63/100,Rent or Buy,,Want To SeeSeen
10,,Southern Comfort,,1981,18+,7.2/10,63/100,+ Rent or Buy,,Want To SeeSeen
11,,Fame,,1980,18+,6.6/10,63/100,+ Rent or Buy,,Want To SeeSeen
12,,Finding 'Ohana,,2021,7+,6.1/10,63/100,,,Want To SeeSeen
13,,Dead & Buried,,1981,18+,6.6/10,63/100,full+ Rent or Buy,,Want To SeeSeen
14,,"Congo: White King, Red Rubber, Black Death",,2004,N/A,7.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
15,,Defendor,,2009,18+,6.8/10,63/100,+ Rent or Buy,,Want To SeeSeen
16,,Planet Hulk,,2010,13+,6.8/10,63/100,+ Rent or Buy,,Want To SeeSeen
17,,Hardball,,2001,13+,6.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
18,,Beerfest,,2006,18+,6.3/10,63/100,Rent or Buy,,Want To SeeSeen
19,,Campfire,,2004,N/A,7.0/10,63/100,,,Want To SeeSeen
20,,Rose Marie,,1936,N/A,6.8/10,63/100,Rent or Buy,,Want To SeeSeen
21,,Newsies,,1992,7+,6.9/10,63/100,+ Rent or Buy,,Want To SeeSeen
22,,In the Tall Grass,,2019,18+,5.4/10,63/100,,,Want To SeeSeen
23,,Dinner for Schmucks,,2010,13+,5.9/10,63/100,+ Rent or Buy,,Want To SeeSeen
24,,Another Cinderella Story,,2008,7+,5.8/10,63/100,+ Rent or Buy,,Want To SeeSeen
25,,Descendants 2,,2017,all,6.5/10,63/100,+ Rent or Buy,,Want To SeeSeen
26,,War Room,,2015,7+,6.5/10,63/100,+ Rent or Buy,,Want To SeeSeen
27,,The Good Son,,2013,N/A,7.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
28,,The Man Who Invented Christmas,,2017,7+,7.0/10,63/100,+ Rent or Buy,,Want To SeeSeen
29,,Guess Who,,2005,13+,5.9/10,63/100,+ Rent or Buy,,Want To SeeSeen
30,,Mommy Dead and Dearest,,2017,18+,7.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
31,,Barefoot,,2014,13+,6.6/10,63/100,+ Rent or Buy,,Want To SeeSeen
32,,Tucker: The Man and His Dream,,1988,7+,6.9/10,63/100,+ Rent or Buy,,Want To SeeSeen
33,,A Year of the Quiet Sun,,1984,7+,7.1/10,63/100,,,Want To SeeSeen
34,,Justice League: Throne of Atlantis,,2015,13+,6.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
35,,Angry Indian Goddesses,,2015,N/A,7.0/10,63/100,Rent or Buy,,Want To SeeSeen
36,,Max Manus: Man of War,,2008,N/A,7.3/10,63/100,+ Rent or Buy,,Want To SeeSeen
37,,Spider,,2002,18+,6.8/10,63/100,Rent or Buy,,Want To SeeSeen
38,,Daddy Day Care,,2003,7+,5.6/10,63/100,+ Rent or Buy,,Want To SeeSeen
39,,Jesse Stone: Stone Cold,,2005,18+,7.2/10,63/100,+ Rent or Buy,,Want To SeeSeen
40,,"Now You See Him, Now You Don't",,1972,all,6.3/10,63/100,Rent or Buy,,Want To SeeSeen
41,,2 Days in Paris,,2007,18+,6.8/10,63/100,+ Rent or Buy,,Want To SeeSeen
42,,High Flying Bird,,2019,18+,6.2/10,63/100,,,Want To SeeSeen
43,,The Trouble with Harry,,1955,7+,7.1/10,63/100,Rent or Buy,,Want To SeeSeen
44,,A Little Chaos,,2015,18+,6.5/10,63/100,+ Rent or Buy,,Want To SeeSeen
45,,Wit,,2001,13+,8.1/10,63/100,,,Want To SeeSeen
46,,The Last Blockbuster,,2020,16+,6.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
47,,Palo Alto,,2014,18+,6.2/10,63/100,+ Rent or Buy,,Want To SeeSeen
48,,Bride of Chucky,,1998,18+,5.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
49,,Riphagen The Untouchable,,2016,N/A,7.1/10,63/100,+ Rent or Buy,,Want To SeeSeen
0,,Nanny McPhee and the Big Bang,,2010,7+,6.1/10,63/100,+ Rent or Buy,,Want To SeeSeen
1,,Kidnap,,2017,18+,5.9/10,63/100,Rent or Buy,,Want To SeeSeen
2,,Citizens Band,,1977,7+,6.5/10,63/100,Rent or Buy,,Want To SeeSeen
3,,Tumbleweeds,,1999,13+,6.7/10,63/100,Rent or Buy,,Want To SeeSeen
4,,Hope and Glory,,1987,13+,7.3/10,63/100,Rent or Buy,,Want To SeeSeen
5,,Swimming with Sharks,,1994,18+,7.1/10,63/100,+ Rent or Buy,,Want To SeeSeen
6,,Chappaquiddick,,2018,13+,6.5/10,63/100,+ Rent or Buy,,Want To SeeSeen
7,,Ladder 49,,2004,13+,6.5/10,63/100,Rent or Buy,,Want To SeeSeen
8,,Paranormal Activity 2,,2010,18+,5.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
9,,Promised Land,,2012,18+,6.6/10,63/100,+ Rent or Buy,,Want To SeeSeen
10,,Miracle Mile,,1988,18+,7.0/10,63/100,+ Rent or Buy,,Want To SeeSeen
11,,Needful Things,,1993,18+,6.3/10,63/100,+ Rent or Buy,,Want To SeeSeen
12,,Dark Star,,1974,all,6.3/10,63/100,+ Rent or Buy,,Want To SeeSeen
13,,Folklore: The Long Pond Studio Sessions,,2020,7+,8.5/10,63/100,,,Want To SeeSeen
14,,The Bling Ring,,2013,18+,5.6/10,63/100,+ Rent or Buy,,Want To SeeSeen
15,,Ten Inch Hero,,2007,18+,7.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
16,,Class Action Park,,2020,N/A,7.0/10,63/100,,,Want To SeeSeen
17,,Society,,1992,18+,6.5/10,63/100,+ Rent or Buy,,Want To SeeSeen
18,,Play Misty for Me,,1971,18+,7.0/10,63/100,Rent or Buy,,Want To SeeSeen
19,,Noroi: The Curse,,2005,N/A,7.0/10,63/100,+ Rent or Buy,,Want To SeeSeen
20,,"Waiting for ""Superman""",,2010,7+,7.5/10,63/100,+ Rent or Buy,,Want To SeeSeen
21,,ICHI,,2008,18+,6.6/10,63/100,Rent or Buy,,Want To SeeSeen
22,,Greta,,2019,18+,6.0/10,63/100,Rent or Buy,,Want To SeeSeen
23,,The Cutting Edge,,1992,7+,6.9/10,63/100,+ Rent or Buy,,Want To SeeSeen
24,,The Unthinkable,,2018,N/A,6.1/10,63/100,Rent or Buy,,Want To SeeSeen
25,,Sabotage,,1937,N/A,7.1/10,63/100,film+ Rent or Buy,,Want To SeeSeen
26,,Police Story 3: Super Cop,,1992,18+,6.9/10,63/100,Rent or Buy,,Want To SeeSeen
27,,"Sarah, Plain and Tall",,1991,all,7.3/10,63/100,,,Want To SeeSeen
28,,Shell,,2012,N/A,6.5/10,63/100,Rent or Buy,,Want To SeeSeen
29,,Our Mother's House,,1967,N/A,7.3/10,63/100,Rent or Buy,,Want To SeeSeen
30,,Jab Tak Hai Jaan,,2012,N/A,6.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
31,,Red Riding Hood,,2011,13+,5.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
32,,Who Would You Take to a Deserted Island?,,2019,N/A,5.3/10,63/100,,,Want To SeeSeen
33,,Dragon: The Bruce Lee Story,,1993,13+,7.0/10,63/100,Rent or Buy,,Want To SeeSeen
34,,Spellbound,,2002,all,7.6/10,63/100,+ Rent or Buy,,Want To SeeSeen
35,,Zombie Flesh Eaters,,1979,18+,6.8/10,63/100,full+ Rent or Buy,,Want To SeeSeen
36,,Dead of Night,,1945,N/A,7.6/10,63/100,,,Want To SeeSeen
37,,Just Friends,,2018,N/A,7.1/10,63/100,+ Rent or Buy,,Want To SeeSeen
38,,1000 Mabrouk,,2009,N/A,7.5/10,63/100,+ Rent or Buy,,Want To SeeSeen
39,,Escape to Victory,,1981,13+,6.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
40,,The Tuxedo,,2002,13+,5.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
41,,The Arrival,,1996,13+,6.2/10,63/100,+ Rent or Buy,,Want To SeeSeen
42,,Madame Satã,,2002,N/A,7.0/10,63/100,Rent or Buy,,Want To SeeSeen
43,,The Best of Enemies,,2019,13+,7.2/10,63/100,+ Rent or Buy,,Want To SeeSeen
44,,Truth or Dare,,2018,13+,5.2/10,63/100,Rent or Buy,,Want To SeeSeen
45,,Call Girl,,2012,N/A,6.5/10,63/100,Rent or Buy,,Want To SeeSeen
46,,The Phenomenon,,2020,N/A,7.5/10,63/100,Rent or Buy,,Want To SeeSeen
47,,Stroszek,,1977,N/A,7.9/10,63/100,+ Rent or Buy,,Want To SeeSeen
48,,Gretel & Hansel,,2020,13+,5.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
49,,Nine 1/2 Weeks,,1986,18+,6.0/10,63/100,+ Rent or Buy,,Want To SeeSeen
0,,Steven Universe: The Movie,,2019,7+,7.8/10,63/100,+ Rent or Buy,,Want To SeeSeen
1,,Three Comrades,,1938,N/A,7.2/10,63/100,Rent or Buy,,Want To SeeSeen
2,,The Mummy: Tomb of the Dragon Emperor,,2008,13+,5.2/10,63/100,Rent or Buy,,Want To SeeSeen
3,,"Elvira, Mistress of the Dark",,1988,13+,6.6/10,63/100,+ Rent or Buy,,Want To SeeSeen
4,,Lorenzo's Oil,,1992,13+,7.3/10,63/100,Rent or Buy,,Want To SeeSeen
5,,Too Big to Fail,,2011,18+,7.3/10,63/100,+ Rent or Buy,,Want To SeeSeen
6,,Windtalkers,,2002,18+,6.1/10,63/100,Rent or Buy,,Want To SeeSeen
7,,Approaching the Elephant,,2015,N/A,7.0/10,63/100,+ Rent or Buy,,Want To SeeSeen
8,,Shivers,,1975,18+,6.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
9,,Under the Sun of Satan,,1987,18+,6.8/10,63/100,+ Rent or Buy,,Want To SeeSeen
10,,Superman: Red Son,,2020,13+,6.4/10,63/100,+ Rent or Buy,,Want To SeeSeen
11,,God Told Me To,,1976,18+,6.3/10,63/100,Rent or Buy,,Want To SeeSeen
12,,Insidious: The Last Key,,2018,13+,5.7/10,63/100,Rent or Buy,,Want To SeeSeen
13,,Tunnel,,2016,13+,6.9/10,63/100,hiya+ Rent or Buy,,Want To SeeSeen
14,,A Crude Awakening,,2006,N/A,7.8/10,63/100,Rent or Buy,,Want To SeeSeen
15,,3 Women,,1977,7+,7.8/10,63/100,Rent or Buy,,Want To SeeSeen
16,,Hell House LLC,,2015,18+,6.4/10,63/100,scre+ Rent or Buy,,Want To SeeSeen
17,,Village of the Damned,,1960,N/A,7.3/10,63/100,+ Rent or Buy,,Want To SeeSeen
18,,At Close Range,,1986,18+,7.0/10,63/100,+ Rent or Buy,,Want To SeeSeen
19,,The Castle,,1997,18+,7.7/10,63/100,Rent or Buy,,Want To SeeSeen
20,,A Dog's Way Home,,2019,7+,6.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
21,,Neal Brennan: 3 Mics,,2017,N/A,7.9/10,63/100,,,Want To SeeSeen
22,,Outlander,,2008,18+,6.2/10,63/100,Rent or Buy,,Want To SeeSeen
23,,Resident Evil: Degeneration,,2008,18+,6.5/10,63/100,Rent or Buy,,Want To SeeSeen
24,,Brexit: The Uncivil War,,2019,16+,7.0/10,63/100,,,Want To SeeSeen
25,,Stargate SG-1: Children of the Gods - Final Cut,,2009,N/A,8.1/10,63/100,Rent or Buy,,Want To SeeSeen
26,,Darkman,,1990,18+,6.4/10,63/100,Rent or Buy,,Want To SeeSeen
27,,Shifty,,2009,N/A,6.5/10,63/100,,,Want To SeeSeen
28,,Don't Think Twice,,2016,18+,6.7/10,63/100,+ Rent or Buy,,Want To SeeSeen
29,,Airplane II: The Sequel,,1982,7+,6.2/10,63/100,+ Rent or Buy,,Want To SeeSeen
30,,Bride Wars,,2009,7+,5.5/10,63/100,Rent or Buy,,Want To SeeSeen
31,,Disappearing Acts,,2000,18+,6.3/10,63/100,Rent or Buy,,Want To SeeSeen
32,,Keeping Mum,,2005,18+,6.8/10,62/100,Rent or Buy,,Want To SeeSeen
33,,+1,,2013,N/A,5.5/10,62/100,Rent or Buy,,Want To SeeSeen
34,,Tomboy,,2011,N/A,7.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
35,,The Mad Adventures of Rabbi Jacob,,1973,all,7.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
36,,Battlestar Galactica: Blood & Chrome,,2012,13+,7.0/10,62/100,Rent or Buy,,Want To SeeSeen
37,,The Killing Room,,2009,18+,5.7/10,62/100,Rent or Buy,,Want To SeeSeen
38,,How to Steal a Dog,,2014,N/A,6.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
39,,Bugsy,,1991,18+,6.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
40,,Alice in Wonderland,,1999,7+,6.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
41,,It's Alive,,1974,7+,5.8/10,62/100,Rent or Buy,,Want To SeeSeen
42,,Goya's Ghosts,,2006,18+,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
43,,Vampires,,1998,18+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
44,,The Prodigy,,2019,18+,5.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
45,,You Again,,2010,7+,5.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
46,,Away from Her,,2007,13+,7.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
47,,In the Family,,2017,N/A,7.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
48,,Gotcha!,,1985,13+,6.2/10,62/100,Rent or Buy,,Want To SeeSeen
49,,7 Days in Hell,,2015,18+,7.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
0,,Bedlam,,1946,18+,6.8/10,62/100,Rent or Buy,,Want To SeeSeen
1,,Chained,,2012,18+,6.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
2,,Butterfly on a Wheel,,2007,18+,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
3,,The Green Inferno,,2015,18+,5.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
4,,The House of the Seven Gables,,1940,N/A,7.0/10,62/100,Rent or Buy,,Want To SeeSeen
5,,Last Breath,,2019,18+,7.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
6,,Kirikou and the Sorceress,,1998,N/A,7.5/10,62/100,,,Want To SeeSeen
7,,Bad Boys,,1983,18+,7.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
8,,Son of Flubber,,1963,all,6.1/10,62/100,Rent or Buy,,Want To SeeSeen
9,,Piranha 3D,,2010,18+,5.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
10,,The People Under the Stairs,,1991,18+,6.4/10,62/100,Rent or Buy,,Want To SeeSeen
11,,The Pirates! In an Adventure with Scientists!,,2012,7+,6.7/10,62/100,Rent or Buy,,Want To SeeSeen
12,,Jodhaa Akbar,,2008,13+,7.6/10,62/100,,,Want To SeeSeen
13,,Behold a Pale Horse,,1964,N/A,6.8/10,62/100,Rent or Buy,,Want To SeeSeen
14,,Secret in Their Eyes,,2015,13+,6.3/10,62/100,Rent or Buy,,Want To SeeSeen
15,,Lust Stories,,2018,13+,6.5/10,62/100,,,Want To SeeSeen
16,,Hot Summer Nights,,2018,18+,6.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
17,,100 Meters,,2016,N/A,7.5/10,62/100,,,Want To SeeSeen
18,,I'm Your Woman,,2020,18+,6.2/10,62/100,,,Want To SeeSeen
19,,Human Nature,,2019,N/A,7.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
20,,Blood and Black Lace,,1964,18+,7.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
21,,Midnight Sun,,2018,13+,6.6/10,62/100,Rent or Buy,,Want To SeeSeen
22,,The Rules of Attraction,,2002,18+,6.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
23,,The Innocents,,2016,13+,7.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
24,,Poetry,,2010,7+,7.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
25,,American Pie Presents: The Naked Mile,,2006,18+,5.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
26,,The Librarian: Quest for the Spear,,2005,7+,6.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
27,,The Sons of Katie Elder,,1965,13+,7.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
28,,Punjab 1984,,2014,N/A,8.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
29,,Forever My Girl,,2018,7+,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
30,,An Unfinished Life,,2005,13+,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
31,,Friends with Kids,,2012,18+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
32,,Eat Drink Man Woman,,1994,13+,7.8/10,62/100,Rent or Buy,,Want To SeeSeen
33,,Hall Pass,,2011,18+,5.8/10,62/100,Rent or Buy,,Want To SeeSeen
34,,Anna,,2013,18+,6.5/10,62/100,cont+ Rent or Buy,,Want To SeeSeen
35,,Guilty by Suspicion,,1991,13+,6.5/10,62/100,Rent or Buy,,Want To SeeSeen
36,,A-X-L,,2018,13+,5.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
37,,Sisters in Law,,2005,N/A,7.2/10,62/100,real,,Want To SeeSeen
38,,Deliver Us from Evil,,2006,18+,7.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
39,,Morgan!,,1966,N/A,6.7/10,62/100,,,Want To SeeSeen
40,,Excision,,2012,N/A,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
41,,Little Fish,,2021,16+,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
42,,Gringo,,2018,18+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
43,,In Between,,2016,18+,7.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
44,,Domino,,2005,18+,5.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
45,,We Were Here,,2011,N/A,7.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
46,,Big Nothing,,2006,18+,6.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
47,,Resolution,,2012,N/A,6.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
48,,National Lampoon's Loaded Weapon 1,,1993,13+,6.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
49,,Moonfleet,,1955,N/A,6.7/10,62/100,,,Want To SeeSeen
0,,I've Loved You So Long,,2008,13+,7.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
1,,Kitbull,,2019,7+,8.0/10,62/100,,,Want To SeeSeen
2,,The Forty-Year-Old Version,,2020,18+,7.2/10,62/100,,,Want To SeeSeen
3,,Race to Witch Mountain,,2009,7+,5.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
4,,Buffy the Vampire Slayer,,1992,13+,5.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
5,,My Best Fiend,,1999,N/A,7.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
6,,Cracks,,2009,18+,6.7/10,62/100,Rent or Buy,,Want To SeeSeen
7,,Taxi 2,,2000,N/A,6.5/10,62/100,Rent or Buy,,Want To SeeSeen
8,,Breaker Morant,,1980,7+,7.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
9,,Monster,,2021,18+,6.5/10,62/100,,,Want To SeeSeen
10,,Fantasy Island,,2020,13+,4.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
11,,Second Act,,2018,13+,5.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
12,,The Express,,2008,7+,7.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
13,,The Company Men,,2010,18+,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
14,,Extra Ordinary,,2019,18+,6.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
15,,Return to Me,,2000,7+,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
16,,Twice Born,,2012,18+,7.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
17,,Long Shot,,2017,16+,7.4/10,62/100,,,Want To SeeSeen
18,,The Plague Dogs,,1982,13+,7.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
19,,The Russian Five,,2018,N/A,8.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
20,,Intolerance: Love's Struggle Throughout the Ages,,1916,N/A,7.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
21,,Arthur,,1981,7+,6.9/10,62/100,Rent or Buy,,Want To SeeSeen
22,,Cannibal Holocaust,,1980,18+,5.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
23,,Shadows in the Sun,,2005,N/A,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
24,,Dragonfly,,2002,13+,6.1/10,62/100,Rent or Buy,,Want To SeeSeen
25,,Doom,,2005,18+,5.2/10,62/100,Rent or Buy,,Want To SeeSeen
26,,Dick Tracy,,1990,7+,6.1/10,62/100,Rent or Buy,,Want To SeeSeen
27,,Antoine and Colette,,1962,N/A,7.6/10,62/100,,,Want To SeeSeen
28,,Cradle 2 the Grave,,2003,18+,5.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
29,,Frozen Fever,,2015,all,6.9/10,62/100,Rent or Buy,,Want To SeeSeen
30,,The Wackness,,2008,18+,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
31,,Vera Drake,,2004,18+,7.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
32,,The Party,,2017,18+,6.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
33,,Eagle vs Shark,,2007,18+,6.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
34,,Husbands and Wives,,1992,18+,7.5/10,62/100,Rent or Buy,,Want To SeeSeen
35,,The Hot Chick,,2002,13+,5.5/10,62/100,Rent or Buy,,Want To SeeSeen
36,,Kolya,,1996,13+,7.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
37,,Forever Young,,1992,7+,6.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
38,,Carnal Knowledge,,1971,18+,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
39,,21 & Over,,2013,18+,5.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
