,,Title,,Year,Rating,,,Available On,,
7,,FBI,TV,2018,16+,6.8/10,69/100,+ Rent or Buy,5 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
8,,The Great North,TV,2021,16+,6.5/10,65/100,+ Rent or Buy,5 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
9,,Rebel,TV,2021,16+,6.7/10,65/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
10,,Curb Your Enthusiasm,TV,2000,18+,8.7/10,86/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
11,,The Addams Family,TV,1964,all,7.9/10,76/100,+ Rent or Buy,64 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
12,,Gunsmoke,TV,1955,all,7.9/10,65/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
13,,Preacher,TV,2016,18+,8.0/10,80/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
14,,Adventure Time: Distant Lands,TV,2020,7+,8.9/10,72/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
15,,Queen of Meth,TV,2021,18+,5.0/10,51/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
16,,Station 19,TV,2018,16+,6.7/10,66/100,+ Rent or Buy,4 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
17,,The Middle,TV,2009,7+,7.6/10,73/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
18,,Russian Doll,TV,2019,18+,7.9/10,81/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
19,,Hell's Kitchen,TV,2005,16+,7.1/10,70/100,+ Rent or Buy,309 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
20,,The Terror,TV,2018,18+,8.0/10,79/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
21,,Broad City,TV,2014,18+,8.4/10,79/100,+ Rent or Buy,1 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
22,,ZeroZeroZero,TV,2020,18+,8.2/10,74/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
23,,Wallander,TV,2009,16+,7.9/10,69/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
24,,Blue's Clues,TV,1996,all,6.9/10,61/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
25,,Supergirl,TV,2015,16+,6.2/10,79/100,+ Rent or Buy,12 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
26,,The Outsider,TV,2020,18+,7.7/10,82/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
27,,Fantasy Island,TV,1977,all,6.5/10,65/100,,147 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
28,,Star Wars: The Clone Wars,TV,2008,7+,8.3/10,85/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
29,,Tom Clancy's Jack Ryan,TV,2018,18+,8.1/10,84/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
30,,Boruto: Naruto Next Generations,TV,2017,16+,7.0/10,72/100,+ Rent or Buy,154 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
31,,Cheers,TV,1982,7+,7.9/10,76/100,+ Rent or Buy,5 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
32,,YOU,TV,2018,18+,7.7/10,84/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
33,,Sex Education,TV,2019,18+,8.3/10,85/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
34,,Roots,TV,2016,16+,7.9/10,67/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
35,,Dark Shadows,TV,1966,7+,7.5/10,63/100,+ Rent or Buy,835 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
36,,The Brokenwood Mysteries,TV,2014,N/A,7.9/10,64/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
37,,Three's Company,TV,1977,7+,7.5/10,68/100,,173 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
38,,Tell Me Your Secrets,TV,2021,18+,7.5/10,72/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
39,,I Love Lucy,TV,1951,all,8.4/10,74/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
40,,Parenthood,TV,2010,7+,8.2/10,79/100,+ Rent or Buy,103 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
41,,Tokyo Ghoul,TV,2014,16+,7.8/10,75/100,+ Rent or Buy,7 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
42,,Blindspot,TV,2015,16+,7.4/10,72/100,+ Rent or Buy,2 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
43,,Riverdale,TV,2017,16+,6.8/10,82/100,+ Rent or Buy,15 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
44,,The Penguins of Madagascar,TV,2009,7+,7.6/10,67/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
45,,Haven,TV,2010,16+,7.5/10,76/100,+ Rent or Buy,78 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
46,,Suits,TV,2011,16+,8.4/10,89/100,+ Rent or Buy,133 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
47,,The Prisoner,TV,1967,7+,8.5/10,77/100,+ Rent or Buy,17 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
48,,According to Jim,TV,2001,7+,6.4/10,64/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
49,,The Vampire Diaries,TV,2009,16+,7.7/10,87/100,guid+ Rent or Buy,1 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
0,,Formula 1: Drive to Survive,TV,2019,16+,8.6/10,75/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
1,,The Neighbor,TV,2019,18+,6.6/10,60/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
2,,Nancy Drew,TV,2019,16+,6.3/10,68/100,+ Rent or Buy,17 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
3,,Dirty John,TV,2018,18+,7.2/10,73/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
4,,black-ish,TV,2014,16+,7.1/10,75/100,+ Rent or Buy,5 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
5,,Gravity Falls,TV,2012,7+,8.9/10,88/100,+ Rent or Buy,2 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
6,,The Fresh Prince of Bel-Air,TV,1990,7+,7.9/10,76/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
7,,The Tudors,TV,2007,18+,8.1/10,78/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
8,,iZombie,TV,2015,16+,7.8/10,80/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
9,,Home Town,TV,2016,all,8.0/10,58/100,+ Rent or Buy,16 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
10,,The Bold Type,TV,2017,16+,7.9/10,70/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
11,,Marvel's Agents of S.H.I.E.L.D.,TV,2013,16+,7.5/10,86/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
12,,The Jinx: The Life and Deaths of Robert Durst,TV,2015,16+,8.7/10,81/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
13,,Motherland,TV,2017,18+,7.8/10,66/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
14,,One Piece,TV,1999,7+,8.8/10,86/100,+ Rent or Buy,783 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
15,,White Collar,TV,2009,7+,8.2/10,85/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
16,,Watchmen,TV,2019,18+,8.2/10,82/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
17,,Mrs. Fletcher,TV,2019,18+,7.1/10,67/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
18,,MythBusters,TV,2003,7+,8.3/10,73/100,moto+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
19,,Californication,TV,2007,18+,8.3/10,82/100,+ Rent or Buy,12 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
20,,Miami Vice,TV,1984,16+,7.5/10,68/100,+ Rent or Buy,111 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
21,,The Three Stooges,TV,1934,all,8.6/10,62/100,+ Rent or Buy,3 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
22,,The Politician,TV,2019,16+,7.5/10,70/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
23,,The Stranger,TV,2020,18+,7.3/10,77/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
24,,The Leftovers,TV,2014,18+,8.3/10,86/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
25,,Normal People,TV,2020,16+,8.5/10,83/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
26,,Top Gear,TV,2002,7+,8.6/10,77/100,moto+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
27,,The Great Pottery Throw Down,TV,2015,N/A,8.5/10,61/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
28,,Cosmos,TV,2014,all,9.3/10,82/100,+ Rent or Buy,26 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
29,,Pushing Daisies,TV,2007,7+,8.3/10,81/100,+ Rent or Buy,22 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
30,,Exterminate All the Brutes,TV,2021,N/A,6.7/10,61/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
31,,"Love, Victor",TV,2020,16+,8.1/10,76/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
32,,VICE News Tonight,TV,2016,16+,8.2/10,50/100,,10 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
33,,Upload,TV,2020,18+,8.0/10,82/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
34,,Tales from the Crypt,TV,1989,18+,8.0/10,80/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
35,,Murdoch Mysteries,TV,2008,7+,8.1/10,71/100,+ Rent or Buy,53 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
36,,Batman,TV,1966,7+,7.5/10,74/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
37,,The League,TV,2009,18+,8.2/10,78/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
38,,MacGyver,TV,1985,7+,7.7/10,74/100,+ Rent or Buy,80 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
39,,Dawson's Creek,TV,1998,7+,6.6/10,68/100,+ Rent or Buy,80 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
40,,Ginny & Georgia,TV,2021,16+,7.5/10,77/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
41,,Mob Psycho 100,TV,2016,16+,8.5/10,73/100,+ Rent or Buy,26 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
42,,Bewitched,TV,1964,all,7.5/10,71/100,+ Rent or Buy,72 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
43,,Poldark,TV,2015,16+,8.3/10,78/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
44,,Chuck,TV,2007,16+,8.2/10,84/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
45,,Hunter x Hunter,TV,2011,16+,9.0/10,82/100,+ Rent or Buy,151 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
46,,The Drew Carey Show,TV,1995,7+,6.8/10,62/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
47,,The Real Housewives of New Jersey,TV,2009,16+,4.1/10,55/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
48,,Sharp Objects,TV,2018,18+,8.1/10,82/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
49,,Dracula,TV,2020,18+,6.8/10,72/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
0,,Spy City,TV,2020,18+,6.9/10,56/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
1,,A Black Lady Sketch Show,TV,2019,18+,7.2/10,68/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
2,,Flight of the Conchords,TV,2007,16+,8.5/10,80/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
3,,Creepshow,TV,2019,18+,7.1/10,66/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
4,,Dollhouse,TV,2009,16+,7.7/10,79/100,+ Rent or Buy,26 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
5,,The Night Manager,TV,2016,16+,8.1/10,84/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
6,,Motherland: Fort Salem,TV,2020,16+,7.2/10,71/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
7,,L.A. Law,TV,1986,16+,7.0/10,63/100,,131 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
8,,Botched,TV,2014,16+,6.8/10,56/100,+ Rent or Buy,103 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
9,,The Restaurant,TV,2017,16+,8.2/10,67/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
10,,21 Jump Street,TV,1987,16+,7.2/10,68/100,+ Rent or Buy,103 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
11,,Black Clover,TV,2017,16+,8.3/10,73/100,+ Rent or Buy,132 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
12,,Keeping Up with the Kardashians,TV,2007,16+,2.8/10,58/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
13,,Dragon Ball Super,TV,2015,7+,8.4/10,74/100,+ Rent or Buy,98 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
14,,Love,TV,2016,18+,7.7/10,77/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
15,,Boston Legal,TV,2004,16+,8.4/10,80/100,+ Rent or Buy,100 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
16,,Cobra Kai,TV,2018,16+,8.6/10,88/100,+ Rent or Buy,3 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
17,,The Andy Griffith Show,TV,1960,all,8.3/10,68/100,dove+ Rent or Buy,14 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
18,,Peep Show,TV,2003,18+,8.6/10,82/100,+ Rent or Buy,54 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
19,,Elite,TV,2018,18+,7.5/10,82/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
20,,Sword Art Online,TV,2012,18+,7.6/10,74/100,+ Rent or Buy,81 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
21,,Burn Notice,TV,2007,7+,7.9/10,81/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
22,,Black Sails,TV,2014,18+,8.2/10,83/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
23,,The Great British Bake Off,TV,2010,7+,8.6/10,70/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
24,,WKRP in Cincinnati,TV,1978,7+,7.9/10,65/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
25,,Scooby-Doo and Guess Who?,TV,2019,7+,7.4/10,53/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
26,,PEN15,TV,2019,18+,8.0/10,73/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
27,,Are You Afraid of the Dark?,TV,1992,7+,8.2/10,64/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
28,,Hawaii Five-0,TV,2010,16+,7.3/10,78/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
29,,Undeclared,TV,2001,16+,7.9/10,64/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
30,,Sasquatch,TV,2021,18+,6.3/10,64/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
31,,Batwoman,TV,2019,16+,3.4/10,64/100,+ Rent or Buy,34 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
32,,The Flight Attendant,TV,2020,18+,7.1/10,79/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
33,,"Money, Explained",TV,2021,N/A,6.9/10,63/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
34,,General Hospital,TV,1963,16+,6.5/10,61/100,+ Rent or Buy,5 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
35,,"Beverly Hills, 90210",TV,1990,16+,6.4/10,68/100,+ Rent or Buy,137 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
36,,Euphoria,TV,2019,18+,8.4/10,81/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
37,,Them,TV,2021,N/A,7.2/10,75/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
38,,Anne with an E,TV,2017,all,8.7/10,80/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
39,,Eureka,TV,2006,16+,7.9/10,81/100,+ Rent or Buy,77 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
40,,Spaced,TV,1999,18+,8.5/10,80/100,,14 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
41,,The Mist,TV,2017,16+,5.4/10,65/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
42,,The Ren & Stimpy Show,TV,1991,7+,7.5/10,66/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
43,,The King of Queens,TV,1998,7+,7.3/10,71/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
44,,Planet Earth II,TV,2016,all,9.5/10,85/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
45,,Kolchak: The Night Stalker,TV,1974,7+,8.5/10,65/100,+ Rent or Buy,20 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
46,,Sekirei,TV,2008,18+,7.4/10,67/100,+ Rent or Buy,12 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
47,,Taxi,TV,1978,7+,7.7/10,66/100,,9 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
48,,Final Space,TV,2018,16+,8.3/10,76/100,+ Rent or Buy,1 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
49,,"Murder, She Wrote",TV,1984,7+,7.0/10,67/100,,261 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
0,,Gilmore Girls,TV,2000,16+,8.1/10,83/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
1,,CSI: NY,TV,2004,16+,6.9/10,68/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
2,,That Time I Got Reincarnated as a Slime,TV,2018,16+,8.1/10,68/100,+ Rent or Buy,26 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
3,,Star Trek: Voyager,TV,1995,7+,7.8/10,78/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
4,,Neon Genesis Evangelion,TV,1995,16+,8.5/10,81/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
5,,Courage the Cowardly Dog,TV,1999,7+,8.2/10,70/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
6,,The Magicians,TV,2015,16+,7.6/10,76/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
7,,The Gifted,TV,2017,16+,7.3/10,76/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
8,,"Tiger King: Murder, Mayhem and Madness",TV,2020,18+,7.6/10,78/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
9,,Inspector Morse,TV,1987,16+,8.2/10,65/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
10,,Steven Universe,TV,2013,7+,8.2/10,73/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
11,,30 Rock,TV,2006,16+,8.2/10,85/100,+ Rent or Buy,132 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
12,,The Jetsons,TV,1962,7+,7.0/10,64/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
13,,The Purge,TV,2018,18+,6.5/10,68/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
14,,Inside No. 9,TV,2014,18+,8.5/10,80/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
15,,Orphan Black,TV,2013,18+,8.3/10,86/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
16,,One Tree Hill,TV,2003,16+,7.7/10,73/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
17,,American Crime Story,TV,2016,18+,8.4/10,86/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
18,,Workaholics,TV,2011,16+,8.1/10,78/100,+ Rent or Buy,1 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
19,,JoJo's Bizarre Adventure,TV,2012,18+,8.4/10,73/100,+ Rent or Buy,154 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
20,,Amphibia,TV,2019,7+,8.0/10,65/100,+ Rent or Buy,4 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
21,,Counterpart,TV,2017,18+,8.1/10,81/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
22,,Felicity,TV,1998,16+,6.8/10,60/100,+ Rent or Buy,84 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
23,,Fate: The Winx Saga,TV,2021,18+,6.9/10,72/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
24,,Frank Herbert's Children of Dune,TV,2003,7+,7.4/10,64/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
25,,Kingdom,TV,2019,18+,8.4/10,81/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
26,,Hoarders,TV,2009,7+,6.4/10,60/100,+ Rent or Buy,43 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
27,,Beforeigners,TV,2019,N/A,7.8/10,67/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
28,,Father Brown,TV,2013,7+,7.7/10,64/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
29,,American Dad!,TV,2005,16+,7.3/10,76/100,+ Rent or Buy,5 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
30,,Masters of Sex,TV,2013,18+,7.9/10,78/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
31,,RuPaul's Drag Race All Stars,TV,2012,16+,8.5/10,73/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
32,,Roseanne,TV,1988,7+,7.0/10,72/100,+ Rent or Buy,229 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
33,,Kings,TV,2009,16+,8.2/10,68/100,+ Rent or Buy,1 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
34,,Legacies,TV,2018,16+,7.4/10,75/100,+ Rent or Buy,18 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
35,,Regular Show,TV,2010,7+,8.4/10,75/100,+ Rent or Buy,1 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
36,,Channel Zero,TV,2016,16+,7.2/10,71/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
37,,90210,TV,2008,16+,6.1/10,66/100,+ Rent or Buy,115 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
38,,Virgin River,TV,2019,16+,7.5/10,69/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
39,,Happy Endings,TV,2011,16+,7.7/10,78/100,+ Rent or Buy,22 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
40,,He-Man and the Masters of the Universe,TV,1983,7+,7.5/10,65/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
41,,Alfred Hitchcock Presents,TV,1955,16+,8.5/10,71/100,best+ Rent or Buy,254 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
42,,Documentary Now!,TV,2015,18+,8.1/10,73/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
43,,Mr Selfridge,TV,2013,16+,7.7/10,62/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
44,,Glee,TV,2009,16+,6.7/10,76/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
45,,Power Rangers,TV,1993,7+,6.5/10,66/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
46,,The Irregulars,TV,2021,18+,5.9/10,69/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
47,,Wayne,TV,2019,18+,8.4/10,80/100,,1 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
48,,Good Trouble,TV,2019,16+,7.5/10,67/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
49,,Get Smart,TV,1965,7+,6.7/10,61/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
0,,The Luminaries,TV,2020,18+,6.4/10,63/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
1,,Wolf Hall,TV,2015,16+,8.1/10,67/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
2,,Mindhunter,TV,2017,18+,8.6/10,91/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
3,,Sex and the City,TV,1998,18+,7.1/10,77/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
4,,Designing Women,TV,1986,7+,7.1/10,60/100,,91 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
5,,The Facts of Life,TV,1979,7+,6.7/10,61/100,+ Rent or Buy,57 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
6,,Lost Girl,TV,2010,16+,7.7/10,76/100,+ Rent or Buy,77 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
7,,Das Boot,TV,2018,18+,7.4/10,69/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
8,,The Daily Show with Trevor Noah,TV,1996,16+,8.3/10,72/100,+ Rent or Buy,19 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
9,,ER,TV,1994,16+,7.7/10,72/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
10,,Charmed,TV,2018,16+,4.6/10,63/100,+ Rent or Buy,18 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
11,,All Rise,TV,2019,7+,6.6/10,66/100,+ Rent or Buy,5 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
